sku,name,shortDescription,longDescription,tags,categories,attributes,attributeValues,filters,ragularPrice,quantity,manageStock,shippingWeight,thumbnails,image,status,stockStatus
SKU126,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Gold|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_076.0.jpg|| 617silk_076.1.jpg,617silk_076.0.jpg,live,in
SKU127,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Blue|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_153.0.jpg|| 617silk_153.1.jpg,617silk_153.0.jpg,live,in
SKU128,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Beige|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_077.0.jpg|| 617silk_077.1.jpg,617silk_077.0.jpg,live,in
SKU129,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Green|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_055.0.jpg|| 617silk_055.1.jpg,617silk_055.0.jpg,live,in
SKU130,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Blue|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_050.0.jpg|| 617silk_050.1.jpg,617silk_050.0.jpg,live,in
SKU131,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Blue|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_024.0.jpg|| 617silk_024.1.jpg,617silk_024.0.jpg,live,in
SKU132,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Grey|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_045.0.jpg|| 617silk_045.1.jpg,617silk_045.0.jpg,live,in
SKU133,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Grey|| Silk Chiffon _617SILK|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,380,31.5,no,1.45,617silk_131.0.jpg|| 617silk_131.1.jpg,617silk_131.0.jpg,live,in
SKU134,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Pink|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_56.0.jpg|| 331n_56.1.jpg,331n_56.0.jpg,live,in
SKU135,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Pink|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_35.0.jpg|| 331n_35.1.jpg,331n_35.0.jpg,live,in
SKU136,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Nude|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_03.0.jpg|| 331n_03.1.jpg,331n_03.0.jpg,live,in
SKU137,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Pink|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_17.0.jpg|| 331n_17.1.jpg,331n_17.0.jpg,live,in
SKU138,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Pink|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_93.0.jpg|| 331n_93.1.jpg,331n_93.0.jpg,live,in
SKU139,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Red|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_39.0.jpg|| 331n_39.1.jpg,331n_39.0.jpg,live,in
SKU140,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Red|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_157.0.jpg|| 331n_157.1.jpg,331n_157.0.jpg,live,in
SKU141,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Burgundy|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_51.0.jpg|| 331n_51.1.jpg,331n_51.0.jpg,live,in
SKU142,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Purple|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_43.0.jpg|| 331n_43.1.jpg,331n_43.0.jpg,live,in
SKU143,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Fuchsia|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_97.0.jpg|| 331n_97.1.jpg,331n_97.0.jpg,live,in
SKU144,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Purple|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_155.0.jpg|| 331n_155.1.jpg,331n_155.0.jpg,live,in
SKU145,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Purple|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_09.0.jpg|| 331n_09.1.jpg,331n_09.0.jpg,live,in
SKU146,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Purple|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_38.0.jpg|| 331n_38.1.jpg,331n_38.0.jpg,live,in
SKU147,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Purple|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_116.0.jpg|| 331n_116.1.jpg,331n_116.0.jpg,live,in
SKU148,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Pink|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_74.0.jpg|| 331n_74.1.jpg,331n_74.0.jpg,live,in
SKU149,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Fuchsia|| Silk Chiffon_331N|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331n_156.0.jpg|| 331n_156.1.jpg,331n_156.0.jpg,live,in
